run_id;query_shape;driver;collection_size;depth;filter_count;phase;iteration;duration
3;collection collect all;neo4j;100;1;0;build;36;55
3;collection collect all;neo4j;100;1;0;exec;36;9496
3;collection collect all;neo4j;100;1;0;total;36;9551
3;collection collect all;postgres;100;1;0;build;37;128
3;collection collect all;postgres;100;1;0;exec;37;680
3;collection collect all;postgres;100;1;0;total;37;808
3;collection collect all;mongo;100;1;0;build;37;470
3;collection collect all;mongo;100;1;0;exec;37;2318
3;collection collect all;mongo;100;1;0;total;37;2788
3;collection collect all;neo4j;100;1;0;build;37;55
3;collection collect all;neo4j;100;1;0;exec;37;9116
3;collection collect all;neo4j;100;1;0;total;37;9172
3;collection collect all;postgres;100;1;0;build;38;118
3;collection collect all;postgres;100;1;0;exec;38;748
3;collection collect all;postgres;100;1;0;total;38;866
3;collection collect all;mongo;100;1;0;build;38;639
3;collection collect all;mongo;100;1;0;exec;38;2522
3;collection collect all;mongo;100;1;0;total;38;3161
3;collection collect all;neo4j;100;1;0;build;38;69
3;collection collect all;neo4j;100;1;0;exec;38;8755
3;collection collect all;neo4j;100;1;0;total;38;8825
3;collection collect all;postgres;100;1;0;build;39;128
3;collection collect all;postgres;100;1;0;exec;39;709
3;collection collect all;postgres;100;1;0;total;39;838
3;collection collect all;mongo;100;1;0;build;39;517
3;collection collect all;mongo;100;1;0;exec;39;2847
3;collection collect all;mongo;100;1;0;total;39;3365
3;collection collect all;neo4j;100;1;0;build;39;74
3;collection collect all;neo4j;100;1;0;exec;39;9555
3;collection collect all;neo4j;100;1;0;total;39;9630
3;collection collect all;postgres;100;1;0;build;40;128
3;collection collect all;postgres;100;1;0;exec;40;674
3;collection collect all;postgres;100;1;0;total;40;802
3;collection collect all;mongo;100;1;0;build;40;481
3;collection collect all;mongo;100;1;0;exec;40;2496
3;collection collect all;mongo;100;1;0;total;40;2978
3;collection collect all;neo4j;100;1;0;build;40;64
3;collection collect all;neo4j;100;1;0;exec;40;8852
3;collection collect all;neo4j;100;1;0;total;40;8916
3;collection collect all;postgres;100;1;0;build;41;118
3;collection collect all;postgres;100;1;0;exec;41;736
3;collection collect all;postgres;100;1;0;total;41;855
3;collection collect all;mongo;100;1;0;build;41;595
3;collection collect all;mongo;100;1;0;exec;41;2829
3;collection collect all;mongo;100;1;0;total;41;3424
3;collection collect all;neo4j;100;1;0;build;41;97
3;collection collect all;neo4j;100;1;0;exec;41;10930
3;collection collect all;neo4j;100;1;0;total;41;11027
3;collection collect all;postgres;100;1;0;build;42;152
3;collection collect all;postgres;100;1;0;exec;42;813
3;collection collect all;postgres;100;1;0;total;42;965
3;collection collect all;mongo;100;1;0;build;42;472
3;collection collect all;mongo;100;1;0;exec;42;2439
3;collection collect all;mongo;100;1;0;total;42;2911
3;collection collect all;neo4j;100;1;0;build;42;119
3;collection collect all;neo4j;100;1;0;exec;42;8596
3;collection collect all;neo4j;100;1;0;total;42;8715
3;collection collect all;postgres;100;1;0;build;43;120
3;collection collect all;postgres;100;1;0;exec;43;766
3;collection collect all;postgres;100;1;0;total;43;887
3;collection collect all;mongo;100;1;0;build;43;476
3;collection collect all;mongo;100;1;0;exec;43;2607
3;collection collect all;mongo;100;1;0;total;43;3084
3;collection collect all;neo4j;100;1;0;build;43;67
3;collection collect all;neo4j;100;1;0;exec;43;10203
3;collection collect all;neo4j;100;1;0;total;43;10270
3;collection collect all;postgres;100;1;0;build;44;124
3;collection collect all;postgres;100;1;0;exec;44;745
3;collection collect all;postgres;100;1;0;total;44;869
3;collection collect all;mongo;100;1;0;build;44;479
3;collection collect all;mongo;100;1;0;exec;44;2651
3;collection collect all;mongo;100;1;0;total;44;3131
3;collection collect all;neo4j;100;1;0;build;44;64
3;collection collect all;neo4j;100;1;0;exec;44;8830
3;collection collect all;neo4j;100;1;0;total;44;8895
3;collection collect all;postgres;100;1;0;build;45;148
3;collection collect all;postgres;100;1;0;exec;45;762
3;collection collect all;postgres;100;1;0;total;45;911
3;collection collect all;mongo;100;1;0;build;45;459
3;collection collect all;mongo;100;1;0;exec;45;2213
3;collection collect all;mongo;100;1;0;total;45;2672
3;collection collect all;neo4j;100;1;0;build;45;59
3;collection collect all;neo4j;100;1;0;exec;45;8174
3;collection collect all;neo4j;100;1;0;total;45;8233
3;collection collect all;postgres;100;1;0;build;46;161
3;collection collect all;postgres;100;1;0;exec;46;728
3;collection collect all;postgres;100;1;0;total;46;890
3;collection collect all;mongo;100;1;0;build;46;507
3;collection collect all;mongo;100;1;0;exec;46;2156
3;collection collect all;mongo;100;1;0;total;46;2664
3;collection collect all;neo4j;100;1;0;build;46;65
3;collection collect all;neo4j;100;1;0;exec;46;7000
3;collection collect all;neo4j;100;1;0;total;46;7066
3;collection collect all;postgres;100;1;0;build;47;129
3;collection collect all;postgres;100;1;0;exec;47;812
3;collection collect all;postgres;100;1;0;total;47;941
3;collection collect all;mongo;100;1;0;build;47;487
3;collection collect all;mongo;100;1;0;exec;47;2497
3;collection collect all;mongo;100;1;0;total;47;2985
3;collection collect all;neo4j;100;1;0;build;47;58
3;collection collect all;neo4j;100;1;0;exec;47;6916
3;collection collect all;neo4j;100;1;0;total;47;6975
3;collection collect all;postgres;100;1;0;build;48;138
3;collection collect all;postgres;100;1;0;exec;48;786
3;collection collect all;postgres;100;1;0;total;48;925
3;collection collect all;mongo;100;1;0;build;48;463
3;collection collect all;mongo;100;1;0;exec;48;2446
3;collection collect all;mongo;100;1;0;total;48;2909
3;collection collect all;neo4j;100;1;0;build;48;58
3;collection collect all;neo4j;100;1;0;exec;48;8819
3;collection collect all;neo4j;100;1;0;total;48;8877
3;collection collect all;postgres;100;1;0;build;49;117
3;collection collect all;postgres;100;1;0;exec;49;714
3;collection collect all;postgres;100;1;0;total;49;832
3;collection collect all;mongo;100;1;0;build;49;582
3;collection collect all;mongo;100;1;0;exec;49;2506
3;collection collect all;mongo;100;1;0;total;49;3089
3;collection collect all;neo4j;100;1;0;build;49;74
3;collection collect all;neo4j;100;1;0;exec;49;8480
3;collection collect all;neo4j;100;1;0;total;49;8554
3;collection collect all;postgres;100;1;0;build;50;269
3;collection collect all;postgres;100;1;0;exec;50;1322
3;collection collect all;postgres;100;1;0;total;50;1592
3;collection collect all;mongo;100;1;0;build;50;771
3;collection collect all;mongo;100;1;0;exec;50;3806
3;collection collect all;mongo;100;1;0;total;50;4578
3;collection collect all;neo4j;100;1;0;build;50;105
3;collection collect all;neo4j;100;1;0;exec;50;9641
3;collection collect all;neo4j;100;1;0;total;50;9747
3;collection collect all;postgres;100;1;0;build;51;186
3;collection collect all;postgres;100;1;0;exec;51;880
3;collection collect all;postgres;100;1;0;total;51;1067
3;collection collect all;mongo;100;1;0;build;51;472
3;collection collect all;mongo;100;1;0;exec;51;2401
3;collection collect all;mongo;100;1;0;total;51;2873
3;collection collect all;neo4j;100;1;0;build;51;63
3;collection collect all;neo4j;100;1;0;exec;51;8036
3;collection collect all;neo4j;100;1;0;total;51;8099
3;collection collect all;postgres;100;1;0;build;52;133
3;collection collect all;postgres;100;1;0;exec;52;731
3;collection collect all;postgres;100;1;0;total;52;864
3;collection collect all;mongo;100;1;0;build;52;575
3;collection collect all;mongo;100;1;0;exec;52;2706
3;collection collect all;mongo;100;1;0;total;52;3282
3;collection collect all;neo4j;100;1;0;build;52;66
3;collection collect all;neo4j;100;1;0;exec;52;10353
3;collection collect all;neo4j;100;1;0;total;52;10419
3;collection collect all;postgres;100;1;0;build;53;202
3;collection collect all;postgres;100;1;0;exec;53;1063
3;collection collect all;postgres;100;1;0;total;53;1265
3;collection collect all;mongo;100;1;0;build;53;746
3;collection collect all;mongo;100;1;0;exec;53;3744
3;collection collect all;mongo;100;1;0;total;53;4490
3;collection collect all;neo4j;100;1;0;build;53;112
3;collection collect all;neo4j;100;1;0;exec;53;10706
3;collection collect all;neo4j;100;1;0;total;53;10818
3;collection collect all;postgres;100;1;0;build;54;160
3;collection collect all;postgres;100;1;0;exec;54;963
3;collection collect all;postgres;100;1;0;total;54;1124
3;collection collect all;mongo;100;1;0;build;54;481
3;collection collect all;mongo;100;1;0;exec;54;3049
3;collection collect all;mongo;100;1;0;total;54;3531
3;collection collect all;neo4j;100;1;0;build;54;66
3;collection collect all;neo4j;100;1;0;exec;54;10540
3;collection collect all;neo4j;100;1;0;total;54;10607
3;collection collect all;postgres;100;1;0;build;55;174
3;collection collect all;postgres;100;1;0;exec;55;915
3;collection collect all;postgres;100;1;0;total;55;1090
3;collection collect all;mongo;100;1;0;build;55;545
3;collection collect all;mongo;100;1;0;exec;55;2599
3;collection collect all;mongo;100;1;0;total;55;3144
3;collection collect all;neo4j;100;1;0;build;55;71
3;collection collect all;neo4j;100;1;0;exec;55;8107
3;collection collect all;neo4j;100;1;0;total;55;8178
3;collection collect all;postgres;100;1;0;build;56;131
3;collection collect all;postgres;100;1;0;exec;56;706
3;collection collect all;postgres;100;1;0;total;56;837
3;collection collect all;mongo;100;1;0;build;56;459
3;collection collect all;mongo;100;1;0;exec;56;2088
3;collection collect all;mongo;100;1;0;total;56;2548
3;collection collect all;neo4j;100;1;0;build;56;63
3;collection collect all;neo4j;100;1;0;exec;56;8893
3;collection collect all;neo4j;100;1;0;total;56;8956
3;collection collect all;postgres;100;1;0;build;57;134
3;collection collect all;postgres;100;1;0;exec;57;857
3;collection collect all;postgres;100;1;0;total;57;991
3;collection collect all;mongo;100;1;0;build;57;561
3;collection collect all;mongo;100;1;0;exec;57;2025
3;collection collect all;mongo;100;1;0;total;57;2587
3;collection collect all;neo4j;100;1;0;build;57;65
3;collection collect all;neo4j;100;1;0;exec;57;8834
3;collection collect all;neo4j;100;1;0;total;57;8899
3;collection collect all;postgres;100;1;0;build;58;112
3;collection collect all;postgres;100;1;0;exec;58;795
3;collection collect all;postgres;100;1;0;total;58;908
3;collection collect all;mongo;100;1;0;build;58;502
3;collection collect all;mongo;100;1;0;exec;58;2247
3;collection collect all;mongo;100;1;0;total;58;2749
3;collection collect all;neo4j;100;1;0;build;58;73
3;collection collect all;neo4j;100;1;0;exec;58;9429
3;collection collect all;neo4j;100;1;0;total;58;9502
3;collection collect all;postgres;100;1;0;build;59;219
3;collection collect all;postgres;100;1;0;exec;59;838
3;collection collect all;postgres;100;1;0;total;59;1058
3;collection collect all;mongo;100;1;0;build;59;520
3;collection collect all;mongo;100;1;0;exec;59;2765
3;collection collect all;mongo;100;1;0;total;59;3285
3;collection collect all;neo4j;100;1;0;build;59;82
3;collection collect all;neo4j;100;1;0;exec;59;8760
3;collection collect all;neo4j;100;1;0;total;59;8843
3;collection collect all;postgres;100;1;0;build;60;174
3;collection collect all;postgres;100;1;0;exec;60;962
3;collection collect all;postgres;100;1;0;total;60;1137
3;collection collect all;mongo;100;1;0;build;60;663
3;collection collect all;mongo;100;1;0;exec;60;2494
3;collection collect all;mongo;100;1;0;total;60;3158
3;collection collect all;neo4j;100;1;0;build;60;82
3;collection collect all;neo4j;100;1;0;exec;60;7687
3;collection collect all;neo4j;100;1;0;total;60;7769
