strategy;target_driver;relative_diff;form_weight
ml_model;postgres;0.079415434891205;2.1481481481481484
ml_model;postgres;0.079415434891205;2.1481481481481484
ml_model;postgres;0.06308518343292042;2.1481481481481484
ml_model;postgres;0.06308518343292042;2.1481481481481484
ml_model;postgres;0.06308518343292042;2.1481481481481484
ml_model;postgres;0.06308518343292042;2.1481481481481484
ml_model;postgres;-0.780032781070122;2.1481481481481484
ml_model;postgres;-0.780032781070122;2.1481481481481484
ml_model;postgres;-0.780032781070122;2.1481481481481484
ml_model;postgres;-0.780032781070122;2.1481481481481484
ml_model;postgres;-0.5385958658504639;0.40576902378646
ml_model;postgres;0.08084771839272346;0.40576902378646
ml_model;postgres;-0.31127796824401494;0.40576902378646
ml_model;postgres;-0.2182888380237309;0.40576902378646
ml_model;postgres;-0.2182888380237309;0.40576902378646
ml_model;postgres;-0.2182888380237309;0.40576902378646
ml_model;postgres;-0.2182888380237309;0.40576902378646
ml_model;postgres;-0.2182888380237309;0.40576902378646
ml_model;postgres;0.06409696028527323;2.1481481481481484
ml_model;postgres;0.06409696028527323;2.1481481481481484
ml_model;postgres;0.21653272015755026;2.1481481481481484
ml_model;postgres;0.21653272015755026;2.1481481481481484
ml_model;postgres;-0.4195359114883105;0.40576902378646
ml_model;postgres;-0.4195359114883105;0.40576902378646
ml_model;postgres;-0.4195359114883105;0.40576902378646
ml_model;postgres;-0.15661339939830976;0.40576902378646
ml_model;postgres;-0.15661339939830976;0.40576902378646
ml_model;postgres;-0.15661339939830976;0.40576902378646
ml_model;postgres;0.09608870661684882;2.1481481481481484
ml_model;postgres;0.09608870661684882;2.1481481481481484
ml_model;postgres;0.09608870661684882;2.1481481481481484
ml_model;postgres;0.12801618460657802;2.1481481481481484
ml_model;postgres;0.12801618460657802;2.1481481481481484
ml_model;postgres;0.12801618460657802;2.1481481481481484
ml_model;postgres;0.27368612378954055;2.1481481481481484
ml_model;postgres;0.27368612378954055;2.1481481481481484
ml_model;postgres;0.27368612378954055;2.1481481481481484
ml_model;postgres;-0.35591104713304833;0.40576902378646
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.08701654146670647;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.11577620788631213;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;0.07454127874881332;2.1481481481481484
ml_model;postgres;-0.03464544045010709;2.1481481481481484
