driver,query_shape,phase,n,mean,median,std,cv,min,p90,p95,p99,max
postgres,sub collection parent range filter,exec,2947.0,1354.7485578554463,986.0,764.3342809054162,0.5641890345433177,464.0,2509.0,2661.7,2893.54,4009.0
mongo,sub collection parent range filter,total,2950.0,4719.374237288135,2661.0,4049.642089391052,0.8580887816428122,853.0,10427.3,10737.0,11741.059999999998,14436.0
neo4j,sub collection parent range filter,total,2941.0,2744.4617477048623,2043.0,1261.5264615723083,0.4596626142183608,1150.0,4496.0,4799.0,5478.599999999999,7511.0
postgres,sub collection parent range filter,total,2947.0,1396.577536477774,1032.0,763.9288168946428,0.5470006476126651,493.0,2549.0,2705.7,2939.62,4044.0
mongo,sub collection string equality,build,2794.0,68.2319255547602,68.0,15.44702915506197,0.22639005171655027,28.0,89.0,101.0,107.0,108.0
neo4j,sub collection string equality,build,2791.0,7.7173056252239345,7.0,1.535477012301149,0.19896542742618073,4.0,10.0,11.0,12.0,12.0
postgres,sub collection string equality,build,2624.0,35.30221036585366,34.0,6.268771951839535,0.17757448859074995,20.0,45.0,50.0,54.0,54.0
mongo,sub collection string equality,exec,2950.0,4380.650847457627,2316.0,4082.748041805049,0.9319957659201555,363.0,10188.3,10496.65,11610.02,14916.0
neo4j,sub collection string equality,exec,2948.0,2652.7272727272725,1804.5,1635.8886711489183,0.6166818157175498,718.0,4916.6,5315.3,6068.300000000002,8169.0
postgres,sub collection string equality,exec,2950.0,1281.0325423728814,859.0,864.2043826237289,0.6746154793405532,304.0,2582.0,2722.649999999999,2914.039999999999,3699.0
mongo,sub collection string equality,total,2950.0,4452.324745762712,2385.0,4092.941426921403,0.9192818719741108,404.0,10268.2,10575.55,11686.079999999998,15004.0
neo4j,sub collection string equality,total,2948.0,2661.5949796472187,1815.0,1636.221597208001,0.6147522856482371,725.0,4929.200000000001,5326.65,6077.360000000002,8188.0
postgres,sub collection string equality,total,2950.0,1320.033220338983,897.0,866.8810872969794,0.6567115690273048,328.0,2624.0,2762.5499999999997,2956.5299999999993,3772.0
mongo,sub collection string in list,build,2723.0,244.2589056188028,206.0,85.45369360936799,0.34984883516480414,139.0,366.0,409.0,493.7800000000002,524.0
neo4j,sub collection string in list,build,2766.0,10.456977584960232,10.0,1.806195919816897,0.172726383425997,6.0,13.0,15.0,16.0,16.0
postgres,sub collection string in list,build,2827.0,41.1496285815352,37.0,9.561617269527208,0.23236217674678428,26.0,58.0,63.0,66.0,67.0
mongo,sub collection string in list,exec,2950.0,5010.262372881356,2467.0,4867.484094159078,0.9715028339643285,526.0,13082.2,13431.499999999996,14396.059999999998,18648.0
neo4j,sub collection string in list,exec,2949.0,3462.642929806714,2288.0,2241.195542783411,0.6472499729876898,908.0,6581.0,7038.799999999999,8191.24,11890.0
postgres,sub collection string in list,exec,2950.0,1497.728474576271,1075.0,949.3520325061969,0.6338612429564593,395.0,2908.0,3040.7499999999986,3301.5699999999983,5121.0
mongo,sub collection string in list,total,2950.0,5287.057288135593,2696.5,4963.192067195185,0.9387437655220463,684.0,13457.2,13807.099999999999,14781.009999999987,19022.0
neo4j,sub collection string in list,total,2949.0,3474.348931841302,2300.0,2242.0055000214816,0.6453023412456402,917.0,6594.6,7050.4,8203.2,11901.0
postgres,sub collection string in list,total,2950.0,1542.7271186440678,1117.0,953.9039496251073,0.618323187618243,421.0,2952.0,3089.0,3394.549999999999,5156.0
mongo,very deep sub collection all,build,888.0,1548.0653153153153,1492.0,169.88689191568258,0.1097414238501167,1298.0,1838.0,1935.65,2008.13,2029.0
neo4j,very deep sub collection all,build,902.0,7.382483370288249,7.0,0.750170707358129,0.10161495390254277,6.0,8.0,9.0,9.0,9.0
postgres,very deep sub collection all,build,948.0,87.64873417721519,68.0,30.66627308014786,0.34987696477332286,58.0,128.0,134.64999999999998,162.05999999999995,184.0
mongo,very deep sub collection all,exec,945.0,3066.362962962963,3062.0,431.7423933060688,0.14079950694711138,2071.0,3643.8,3808.0,3976.0399999999995,4273.0
neo4j,very deep sub collection all,exec,946.0,3444.1754756871037,3424.0,499.07002071634776,0.14490261144919878,2382.0,4120.0,4276.5,4553.199999999998,4804.0
postgres,very deep sub collection all,exec,939.0,1743.6027689030884,1714.0,269.7922695180226,0.15473264572053336,1348.0,2120.2,2273.1,2428.24,2529.0
mongo,very deep sub collection all,total,939.0,4651.854100106496,4646.0,542.1505064594885,0.11654503662251078,3397.0,5377.0,5593.2,5863.12,6217.0
neo4j,very deep sub collection all,total,946.0,3452.377378435518,3432.5,499.12140190231236,0.14457324538735525,2389.0,4127.5,4284.5,4561.199999999998,4811.0
postgres,very deep sub collection all,total,940.0,1832.9244680851064,1798.0,273.08056373322165,0.14898626129341516,1412.0,2213.6000000000004,2366.0,2544.88,2621.0
mongo,very deep sub collection all only,build,839.0,1227.4421930870083,1192.0,135.86302832569655,0.11068792411641155,1053.0,1449.8000000000002,1545.1999999999998,1634.62,1657.0
neo4j,very deep sub collection all only,build,879.0,6.819112627986348,7.0,0.6369765105557706,0.0934104692656861,5.0,8.0,8.0,8.0,8.0
postgres,very deep sub collection all only,build,941.0,43.01912858660999,34.0,15.907099167374357,0.36976804714555644,28.0,71.0,72.0,84.20000000000005,94.0
mongo,very deep sub collection all only,exec,941.0,2885.0053134962805,2859.0,409.20840938592926,0.14183974201767335,1968.0,3439.0,3584.0,3844.8,3996.0
neo4j,very deep sub collection all only,exec,944.0,2502.5158898305085,2503.5,408.4670638755414,0.16322256555310272,1542.0,3022.7,3206.2499999999977,3452.71,3659.0
postgres,very deep sub collection all only,exec,949.0,1047.5310853530032,999.0,245.36122155554665,0.23422810548181813,754.0,1407.2,1484.9999999999995,1652.7999999999997,1852.0
mongo,very deep sub collection all only,total,943.0,4188.293743372216,4157.0,547.5074979690808,0.13072328053291066,3046.0,4928.200000000001,5150.2,5557.900000000001,5707.0
neo4j,very deep sub collection all only,total,944.0,2510.0423728813557,2510.0,408.4462558376942,0.16272484490723,1548.0,3030.0,3213.2499999999977,3459.71,3667.0
postgres,very deep sub collection all only,total,949.0,1092.3761854583772,1046.0,251.848362684175,0.23055094576095658,792.0,1456.2,1539.7999999999997,1693.12,1924.0
mongo,very deep sub collection filter all,build,2947.0,1041.2130980658296,729.0,661.3318476275698,0.6351551366920644,314.0,1933.0,2061.999999999998,2514.24,3197.0
neo4j,very deep sub collection filter all,build,2705.0,8.257301293900184,8.0,0.6114411810160156,0.07404854918733535,7.0,9.0,9.0,10.0,10.0
postgres,very deep sub collection filter all,build,2939.0,56.89384144266757,43.0,22.096475131806628,0.38838079081148774,33.0,90.0,95.0,108.61999999999989,125.0
mongo,very deep sub collection filter all,exec,2950.0,8104.386101694915,5310.5,6185.162129105414,0.7631870016424659,1571.0,16953.1,17248.55,18137.119999999995,23242.0
neo4j,very deep sub collection filter all,exec,2940.0,3910.655782312925,2960.5,2252.531442739028,0.5759983921179549,1150.0,7194.0,7383.15,8042.610000000001,13072.0
postgres,very deep sub collection filter all,exec,2950.0,2442.9606779661017,1845.5,1486.231154373869,0.6083729336205435,714.0,4578.2,4691.65,4889.059999999999,6368.0
mongo,very deep sub collection filter all,total,2950.0,9149.366779661017,6139.0,6833.139935724654,0.7468429346296052,1924.0,18870.3,19213.55,20289.599999999984,25917.0
neo4j,very deep sub collection filter all,total,2940.0,3919.790136054422,2969.0,2252.5525338677317,0.5746615139286777,1158.0,7203.1,7391.199999999999,8052.22,13082.0
postgres,very deep sub collection filter all,total,2950.0,2500.873559322034,1901.5,1486.2891402947237,0.5943079908036791,751.0,4630.1,4749.549999999999,4974.51,6452.0
mongo,very deep sub collection id in list,build,2910.0,397.1680412371134,359.0,98.01123266428348,0.24677522481163022,253.0,571.0,593.0,644.9099999999999,677.0
neo4j,very deep sub collection id in list,build,2896.0,15.974102209944752,14.0,4.000736446270881,0.2504514115215943,10.0,22.0,23.0,28.0,30.0
postgres,very deep sub collection id in list,build,2942.0,87.76784500339905,69.0,33.73450977849966,0.3843606935682789,54.0,144.9000000000001,156.0,171.0,196.0
mongo,very deep sub collection id in list,exec,2921.0,2172.1259842519685,2172.0,324.76262966878124,0.14951371698664256,1306.0,2594.0,2725.0,2945.4000000000005,3087.0
neo4j,very deep sub collection id in list,exec,2941.0,1989.968038082285,2009.0,328.7112450944715,0.16518418326519843,1183.0,2412.0,2516.0,2658.9999999999995,2969.0
postgres,very deep sub collection id in list,exec,2950.0,2743.544406779661,2147.5,1587.9353201898305,0.578789727720766,828.0,5006.0,5147.549999999999,5659.0199999999995,6464.0
mongo,very deep sub collection id in list,total,2918.0,2573.315627141878,2557.5,369.222345366488,0.14348117326617052,1606.0,3091.3,3206.0,3471.66,3591.0
neo4j,very deep sub collection id in list,total,2941.0,2006.8554913294797,2027.0,329.05792223402113,0.1639669242034116,1205.0,2432.0,2532.0,2673.7999999999997,2990.0
postgres,very deep sub collection id in list,total,2950.0,2833.0254237288136,2248.0,1586.151927558795,0.5598791716705139,889.0,5091.1,5228.549999999999,5744.649999999996,6631.0
mongo,very deep sub collection id in list only,build,2570.0,323.0918287937743,328.0,67.10184194818721,0.20768659547567056,188.0,392.0,450.5499999999997,515.0,521.0
neo4j,very deep sub collection id in list only,build,2858.0,14.678096571028691,13.0,3.278137337740976,0.22333531612070823,9.0,20.0,21.0,23.0,24.0
postgres,very deep sub collection id in list only,build,2929.0,54.399795151928984,45.0,19.258743311729713,0.3540223498625952,32.0,86.0,92.0,100.0,113.0
mongo,very deep sub collection id in list only,exec,2938.0,2135.576242341729,2121.5,304.27316086948497,0.14247824771446208,1445.0,2538.0,2661.4500000000003,2876.26,3023.0
neo4j,very deep sub collection id in list only,exec,2941.0,1748.3240394423665,1770.0,281.7263074504469,0.16114078459980702,1099.0,2114.0,2185.0,2313.0,2548.0
postgres,very deep sub collection id in list only,exec,2950.0,2556.382033898305,2018.0,1563.844802544519,0.6117414305872603,699.0,4792.2,4928.549999999999,5340.529999999999,6252.0
mongo,very deep sub collection id in list only,total,2934.0,2490.5971370143147,2471.0,344.034725278907,0.13813342999796827,1684.0,2982.4000000000005,3098.35,3300.0200000000004,3445.0
neo4j,very deep sub collection id in list only,total,2941.0,1763.9534172050323,1786.0,282.06079977210703,0.15990263519488498,1113.0,2131.0,2201.0,2335.2,2561.0
postgres,very deep sub collection id in list only,total,2950.0,2613.0938983050846,2084.0,1564.9999521135298,0.5989068946694286,739.0,4851.299999999999,4985.65,5398.529999999999,6348.0
mongo,very deep sub collection int equality,build,2947.0,1122.8622327790974,725.0,798.9127417494155,0.7114966720112199,284.0,2222.0000000000005,2613.3999999999996,3117.62,3469.0
neo4j,very deep sub collection int equality,build,2533.0,7.428345834978287,7.0,0.6942112169104335,0.09345434802477297,6.0,8.0,9.0,9.0,9.0
postgres,very deep sub collection int equality,build,2933.0,50.67166723491306,40.0,18.88139559027077,0.3726223473709068,28.0,79.0,81.0,95.0,110.0
mongo,very deep sub collection int equality,exec,2950.0,6637.2538983050845,4242.0,5126.547531694239,0.7723898483081045,1392.0,14154.1,15128.949999999997,16347.569999999998,17949.0
neo4j,very deep sub collection int equality,exec,2948.0,3760.791723202171,2917.5,2149.125025998473,0.5714554764464794,1114.0,6872.3,7338.550000000001,8440.480000000003,11414.0
postgres,very deep sub collection int equality,exec,2950.0,2862.4525423728815,2026.0,1966.3191438665522,0.6869351071359725,668.0,5666.299999999999,5779.549999999999,6282.059999999999,10370.0
mongo,very deep sub collection int equality,total,2950.0,7764.267457627118,5030.5,5891.21636429391,0.7587601015092231,1699.0,16395.1,17362.1,18683.719999999983,21244.0
neo4j,very deep sub collection int equality,total,2948.0,3770.2961329715063,2924.5,2150.2908513329226,0.5703241272027619,1121.0,6882.500000000001,7358.100000000001,8450.010000000004,11422.0
postgres,very deep sub collection int equality,total,2950.0,2914.08813559322,2072.0,1969.7597988940206,0.6759437969068279,704.0,5730.1,5849.0,6348.529999999999,10442.0
mongo,very deep sub collection int equality middle,build,2950.0,16076.777627118645,7748.5,16748.058622123317,1.0417546980230878,751.0,39762.1,40554.85,42801.18999999998,49393.0
neo4j,very deep sub collection int equality middle,build,2889.0,8.130148840429214,8.0,1.0139375052450013,0.12471327710544995,6.0,9.0,10.0,11.0,12.0
postgres,very deep sub collection int equality middle,build,2945.0,57.51001697792869,62.0,19.097041535644042,0.33206461307380836,29.0,81.0,82.0,94.0,137.0
mongo,very deep sub collection int equality middle,exec,2950.0,25303.742033898307,15044.0,23787.19088953736,0.9400661316287018,1910.0,58400.3,59732.149999999994,63163.71999999999,74958.0
neo4j,very deep sub collection int equality middle,exec,2948.0,3856.7666214382634,3318.0,1692.8565140841317,0.43893154039298143,1429.0,6309.3,6633.65,7514.910000000009,9027.0
postgres,very deep sub collection int equality middle,exec,2949.0,2396.256358087487,2025.0,1285.5839536294286,0.5364968356956121,779.0,4217.0,4356.0,4651.48,5811.0
mongo,very deep sub collection int equality middle,total,2950.0,41380.98,22860.5,40495.50861959117,0.9786019717172277,2684.0,97959.5,99968.34999999999,104321.69,115364.0
neo4j,very deep sub collection int equality middle,total,2948.0,3865.5844640434193,3326.0,1693.2310277068393,0.43802717117082773,1437.0,6319.0,6643.0,7524.97000000001,9037.0
postgres,very deep sub collection int equality middle,total,2949.0,2454.519159036962,2088.0,1291.962187193138,0.526360604045985,810.0,4281.0,4427.6,4711.12,5876.0
mongo,very deep sub collection one doc by id,build,2940.0,149.14183673469387,162.0,68.88417490437426,0.4618702331453197,38.0,235.0,259.0,293.22000000000025,387.0
neo4j,very deep sub collection one doc by id,build,2791.0,8.409888928699392,8.0,1.6512281804123188,0.19634363716474018,5.0,12.0,12.0,12.0,12.0
postgres,very deep sub collection one doc by id,build,2599.0,37.681800692574065,34.0,9.181596404636204,0.243661296325619,27.0,59.0,60.0,64.0,64.0
mongo,very deep sub collection one doc by id,exec,2947.0,1432.660671869698,1524.0,439.64797398503714,0.30687516075336474,486.0,1948.4,2045.0,2240.08,2695.0
neo4j,very deep sub collection one doc by id,exec,2942.0,1303.4340584636302,1313.5,271.16162441999376,0.2080363196429089,692.0,1642.9,1704.0,1845.7700000000004,2178.0
postgres,very deep sub collection one doc by id,exec,2950.0,2206.8494915254237,1660.5,1477.4851741622278,0.6694997460569715,519.0,4357.1,4518.0,4996.199999999995,5689.0
mongo,very deep sub collection one doc by id,total,2948.0,1584.0953188602443,1705.0,502.25074892918997,0.3170584136884888,535.0,2161.3,2270.65,2473.2400000000016,3343.0
neo4j,very deep sub collection one doc by id,total,2942.0,1312.7087015635623,1322.0,271.28670658565596,0.20666177215289835,700.0,1651.0,1713.0,1857.7700000000004,2186.0
postgres,very deep sub collection one doc by id,total,2950.0,2250.0538983050847,1717.0,1479.5056480142248,0.6575423144879788,549.0,4399.299999999999,4559.65,5034.629999999997,5752.0
mongo,very deep sub collection string equality,build,2883.0,169.35275754422477,172.0,43.29168633848391,0.2556302416698395,84.0,223.0,240.0,282.0,303.0
neo4j,very deep sub collection string equality,build,1572.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0
postgres,very deep sub collection string equality,build,2939.0,49.683565838720654,39.0,19.241503002390893,0.3872810390633258,27.0,80.0,83.0,93.0,106.0
mongo,very deep sub collection string equality,exec,2950.0,4506.131525423729,3268.5,3106.262340667622,0.6893412505032304,1015.0,8820.3,9081.0,9820.039999999999,11759.0
neo4j,very deep sub collection string equality,exec,2945.0,2905.234974533107,2193.0,1629.4339644896154,0.56086133437502,803.0,5319.0,5615.0,5948.519999999999,8902.0
postgres,very deep sub collection string equality,exec,2950.0,2758.090847457627,2022.5,1882.8822153761012,0.6826759231341919,644.0,5416.0,5583.299999999998,6048.51,7119.0
mongo,very deep sub collection string equality,total,2950.0,4680.226101694915,3445.0,3141.9074303969414,0.671315308732439,1126.0,9043.2,9325.0,10052.079999999998,12257.0
neo4j,very deep sub collection string equality,total,2945.0,2913.3544991511035,2201.0,1629.5362478690638,0.5593333212088951,810.0,5327.2,5622.0,5956.639999999999,8909.0
postgres,very deep sub collection string equality,total,2950.0,2808.6125423728813,2075.5,1888.2493633615532,0.6723068187135022,673.0,5480.0,5639.549999999999,6117.139999999997,7156.0
mongo,very deep sub collection string equality multiple,build,2904.0,202.7055785123967,204.0,48.67476005583005,0.24012540953752434,106.0,263.0,279.8499999999999,334.9399999999996,357.0
neo4j,very deep sub collection string equality multiple,build,1647.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0
postgres,very deep sub collection string equality multiple,build,2936.0,47.29870572207084,38.0,18.47149869616339,0.39052862893760104,29.0,79.0,83.0,95.0,104.0
mongo,very deep sub collection string equality multiple,exec,2950.0,4688.3203389830505,3478.5,3117.0266722922834,0.6648493376987122,1085.0,9036.3,9330.0,10075.629999999997,11391.0
neo4j,very deep sub collection string equality multiple,exec,2946.0,2938.5366598778005,2293.0,1651.9148007213794,0.5621555869206255,920.0,5393.0,5666.0,6015.0,8350.0
postgres,very deep sub collection string equality multiple,exec,2950.0,2765.9840677966104,2017.0,1907.5586991383127,0.6896491998444079,629.0,5476.4,5638.099999999999,6086.969999999988,7096.0
mongo,very deep sub collection string equality multiple,total,2950.0,4894.900677966101,3702.0,3154.5747442171523,0.6444614409475458,1221.0,9301.0,9581.55,10365.789999999994,11626.0
neo4j,very deep sub collection string equality multiple,total,2946.0,2946.5743380855397,2303.5,1652.0655263337758,0.560673289310991,926.0,5400.0,5674.5,6023.0,8357.0
postgres,very deep sub collection string equality multiple,total,2950.0,2814.4145762711864,2059.5,1915.5199236275016,0.6806104330817427,661.0,5538.2,5691.549999999999,6142.529999999999,7161.0
mongo,very deep sub collection string in list,build,2936.0,657.6672343324251,513.0,345.158826185885,0.5248229015639552,246.0,1051.5,1197.5,1771.9500000000003,1891.0
neo4j,very deep sub collection string in list,build,2678.0,10.803958177744585,11.0,1.4129025544719234,0.1307763813249857,7.0,12.0,14.0,15.0,15.0
postgres,very deep sub collection string in list,build,2937.0,52.09124957439564,42.0,18.446194909695574,0.35411311996559236,29.0,84.0,87.0,100.0,111.0
mongo,very deep sub collection string in list,exec,2950.0,5910.036610169492,4232.0,4018.9192115595483,0.6800159587242034,1366.0,11663.1,12017.0,12870.039999999999,15341.0
neo4j,very deep sub collection string in list,exec,2946.0,3928.897827562797,2938.5,2449.462413578432,0.6234477253122922,1068.0,7447.0,7659.0,8546.450000000012,14258.0
postgres,very deep sub collection string in list,exec,2950.0,2987.6738983050845,2112.0,2054.5961993336055,0.6876909158322745,707.0,5912.299999999999,6070.0,6593.499999999988,7774.0
mongo,very deep sub collection string in list,total,2950.0,6575.60406779661,4827.5,4340.97380737562,0.6601635017283237,1645.0,12784.1,13210.949999999997,14143.51,16461.0
neo4j,very deep sub collection string in list,total,2946.0,3940.8418194161577,2950.5,2449.7541928794976,0.6216322057916125,1078.0,7458.0,7670.0,8557.450000000012,14273.0
postgres,very deep sub collection string in list,total,2950.0,3040.79593220339,2171.0,2057.355889584822,0.6765846625209216,739.0,5982.1,6135.099999999999,6632.479999999989,7814.0
